,company_name,adv_topic_0,adv_topic_1,adv_topic_2,adv_topic_3,adv_topic_4,adv_topic_5,dadv_topic_0,dadv_topic_1,dadv_topic_2,dadv_topic_3,dadv_topic_4,dadv_topic_5,dadv_topic_6,average_salary,total_sale,turn_over_rate
125,지에스건설,0.0117180533707141,0.4011119604110718,0.0265058428049087,0.3929960131645202,0.1674151569604873,0.0,0.1729214787483215,0.5800243020057678,0.0,0.0,0.246119737625122,0.0,0.0,4558,104.8,0.8
126,에스케이에코플랜트,0.0,0.2515904903411865,0.2619164288043976,0.3864184916019439,0.0993511378765106,0.0,0.0296855717897415,0.5610002875328064,0.0376382060348987,0.0,0.3708604574203491,0.0,0.0,6082,5300.0,0.15
127,주택관리공단,0.4973913431167602,0.0,0.0,0.0,0.4896918833255768,0.0123649602755904,0.1713967472314834,0.0593708641827106,0.0,0.0244757197797298,0.0,0.7028378844261169,0.0416954755783081,4262,2566.7,0.17
128,한국도로공사,0.7513478994369507,0.0507480800151824,0.0678256303071975,0.0,0.1293638795614242,0.0,0.0211482644081115,0.342399537563324,0.0,0.0483068637549877,0.0,0.5872683525085449,0.0,7662,10500.0,0.16
129,롯데건설,0.360411137342453,0.2229904532432556,0.0770005956292152,0.1687467098236084,0.1705527454614639,0.0,0.5293830633163452,0.3636417686939239,0.0996256023645401,0.0,0.0,0.0,0.0,4050,5700.0,0.2
130,국보디자인,0.0,0.1229847595095634,0.0,0.7380568385124207,0.0645408928394317,0.0725851356983184,0.0604471005499362,0.0824968069791793,0.0,0.0,0.0,0.1909714788198471,0.663865864276886,7784,2954.7,0.74
131,한국가스기술공사,0.5918654203414917,0.0,0.0,0.0,0.406460165977478,0.0,0.0904044657945633,0.5629675388336182,0.0875085964798927,0.0,0.0347065404057502,0.2169540971517563,0.0,6936,3015.4,0.14
132,보미건설,0.0155042642727494,0.3851013481616974,0.0,0.2282537519931793,0.2594175636768341,0.1097663417458534,0.1187620088458061,0.2400393486022949,0.1895598769187927,0.0312977060675621,0.0,0.0749226957559585,0.3453185260295868,5439,2120.0,0.62
133,수산인더스트리,0.2757756412029266,0.2203361541032791,0.0,0.0,0.5031524300575256,0.0,0.4724453389644623,0.2215063720941543,0.0,0.0374255031347274,0.0,0.2680902183055877,0.0,6184,2022.2,0.16
134,한양이엔지,0.0,0.6629331111907959,0.0,0.0389281697571277,0.29734668135643,0.0,0.5765928030014038,0.1633899509906768,0.0136956367641687,0.0,0.0,0.0,0.2435536086559295,5237,7369.6,0.46
135,휴먼터치,0.0,0.0,0.0,0.0,0.3150446712970733,0.6822617650032043,0.0,0.0,0.0,0.0,0.0285098645836114,0.0,0.9701666235923768,3399,244.3,2.91
136,금화피에스시,0.3786331415176391,0.4195035398006439,0.0166131537407636,0.0,0.1846464276313781,0.0,0.3294574320316314,0.2694067060947418,0.0,0.0,0.0,0.3716523647308349,0.0289072748273611,6182,2059.8,0.18
137,부영주택,0.0,0.0904015600681305,0.0574332252144813,0.0,0.4756036102771759,0.3741028010845184,0.2707667350769043,0.0,0.0,0.0,0.7236294746398926,0.0,0.0,5552,1700.0,0.26
138,호반건설,0.0,0.6410828232765198,0.0,0.0,0.0,0.3549376130104065,0.4105637371540069,0.1959722340106964,0.0640336200594902,0.041117463260889,0.2874297499656677,0.0,0.0,1923,9.3,1.46
139,코오롱글로벌,0.2293674945831298,0.2533544898033142,0.0861698910593986,0.084509752690792,0.3450569212436676,0.0,0.3103777170181274,0.553428590297699,0.0,0.0,0.041540540754795,0.0523041523993015,0.0412626788020134,6495,4200.0,0.09
140,한화건설,0.2544398009777069,0.0597862638533115,0.2010442465543747,0.2096549868583679,0.2746219336986542,0.0,0.2363623678684234,0.5447660088539124,0.1112488582730293,0.0,0.1067433208227157,0.0,0.0,7903,2600.0,1.23
141,케이씨씨건설,0.0,0.0,0.0754243433475494,0.4812900722026825,0.4415359199047088,0.0,0.7202727794647217,0.2064831405878067,0.0,0.0,0.0497121252119541,0.0,0.0156179079785943,5759,1400.0,0.22
142,대방건설,0.0,0.6122802495956421,0.0,0.0,0.1473987847566604,0.23318912088871,0.5843115448951721,0.1170175075531005,0.0,0.0,0.1561321914196014,0.0,0.1406669914722442,1476,1.9,0.25
143,한신공영,0.0,0.4294008612632751,0.0,0.0,0.566472053527832,0.0,0.7146855592727661,0.055646251887083,0.0141991544514894,0.0,0.2029425650835037,0.0,0.0,6950,1300.0,0.34
144,케이알산업,0.0691049844026565,0.4819037616252899,0.0630301162600517,0.1713103801012039,0.214251697063446,0.0,0.225876435637474,0.2935842275619507,0.0,0.0,0.4448517560958862,0.0182602796703577,0.0170243252068758,4065,12.9,0.16
145,계룡건설산업,0.1650618016719818,0.7054527401924133,0.0,0.1232916638255119,0.0,0.0,0.2521652579307556,0.3831256628036499,0.0,0.0,0.3262166976928711,0.0,0.0370330885052681,6868,1900.0,0.24
146,희림종합건축사사무소,0.0,0.2682550251483917,0.0,0.4480348229408264,0.1017185971140861,0.1800086796283722,0.1971489191055297,0.0,0.3339850604534149,0.1761050224304199,0.2907396852970123,0.0,0.0,7198,2118.3,0.18
147,유신,0.4075253903865814,0.1703879982233047,0.2955431044101715,0.0,0.0538075491786003,0.072282962501049,0.3732117414474487,0.091860756278038,0.0199893452227115,0.2129363417625427,0.270496517419815,0.0,0.0311483219265937,6285,2622.4,0.14
148,에스지씨이테크건설,0.395720362663269,0.2815919518470764,0.0,0.066050536930561,0.2555470764636993,0.0,0.3571434020996094,0.221789538860321,0.0,0.0,0.4194730520248413,0.0,0.0,6082,1300.0,0.27
149,아이에스동서,0.0,0.4906536936759949,0.0885970592498779,0.0,0.4168931841850281,0.0,0.5797581076622009,0.2440524995326995,0.0,0.0,0.0,0.0,0.1727929413318634,7256,1300.0,0.16
150,세보엠이씨,0.0,0.3547705411911011,0.0,0.0,0.6424788236618042,0.0,0.270039439201355,0.5698319673538208,0.0452025048434734,0.0,0.0,0.0,0.1134366244077682,7112,4306.8,0.42
151,코레일테크,0.4872991740703583,0.0140375597402453,0.0,0.0,0.391466736793518,0.1064928621053695,0.1902084648609161,0.1446958780288696,0.0,0.0,0.0498256273567676,0.3534491658210754,0.2611131072044372,4696,2440.9,0.76
152,한국종합기술,0.0284313261508941,0.5143482089042664,0.2988296747207641,0.0,0.0,0.1570169180631637,0.4250949323177337,0.0,0.0,0.5076370239257812,0.0590306632220745,0.0,0.0,2393,6.0,0.16
153,한국산업단지공단,0.8843936920166016,0.0,0.0767422690987587,0.0375136248767375,0.0,0.0,0.0,0.1344084739685058,0.010116265155375,0.0611274391412735,0.0,0.7722294330596924,0.0213955156505107,7509,4831.6,0.23
154,서한,0.0,0.1616656631231308,0.0737950131297111,0.0,0.762766420841217,0.0,0.7869225144386292,0.0962117984890937,0.0,0.0,0.0,0.0,0.1039255559444427,6233,6088.2,0.28
155,다원앤컴퍼니,0.0,0.17966328561306,0.0286642648279666,0.4282153248786926,0.0974532067775726,0.2654488980770111,0.2113920003175735,0.0170976314693689,0.1734059453010559,0.0,0.0352946631610393,0.0,0.5621280670166016,5124,2425.6,0.87
156,해안종합건축사사무소,0.0633680745959281,0.1776658594608307,0.0,0.6334723830223083,0.0,0.1239674240350723,0.0,0.0805147960782051,0.7150642275810242,0.0,0.2024883329868316,0.0,0.0,5931,1896.6,0.14
157,한솔이엠이,0.0,0.1588872820138931,0.0,0.0,0.7313016057014465,0.1009440943598747,0.3891001343727112,0.1728155612945556,0.0,0.212612047791481,0.2206361442804336,0.0,0.0,2864,1747.7,1.18
158,동해종합기술공사,0.1192110255360603,0.3121525347232818,0.0,0.1958363503217697,0.3626340925693512,0.0,0.0225033909082412,0.0,0.0205974262207746,0.2050339877605438,0.4411758780479431,0.012571639381349,0.2978129684925079,5671,904.5,0.25
159,교보리얼코,0.3760319650173187,0.0,0.0833474397659301,0.0,0.3412376046180725,0.1977709084749221,0.0695903599262237,0.4773069322109222,0.0,0.0304428953677415,0.2572574317455292,0.1050057485699653,0.059943851083517,4721,1186.2,0.32
160,두산건설,0.2620252966880798,0.2021308690309524,0.0,0.3466530740261078,0.1869462877511978,0.0,0.0411037690937519,0.3715279698371887,0.0162098165601491,0.0,0.5271142721176147,0.042564533650875,0.0,7005,1400.0,0.16
161,쌍용건설,0.0273917336016893,0.0,0.2894886434078216,0.5566567778587341,0.1243006736040115,0.0,0.0454328954219818,0.2000617831945419,0.0,0.0,0.7515462636947632,0.0,0.0,6082,1400.0,0.23
162,삼호개발,0.0173867251724004,0.5827062129974365,0.0,0.0,0.3981325328350067,0.0,0.4045848846435547,0.5929041504859924,0.0,0.0,0.0,0.0,0.0,5403,3608.3,0.32
163,동부건설,0.252598226070404,0.480073481798172,0.0,0.0864759087562561,0.1788489818572998,0.0,0.0380504466593265,0.5038846731185913,0.014585331082344,0.0,0.3637987077236175,0.0783940851688385,0.0,7852,1000.0,0.12
164,한양,0.0,0.3645742833614349,0.0,0.2775003314018249,0.0867303758859634,0.2699768543243408,0.2518968284130096,0.2588458955287933,0.0662839114665985,0.0,0.4058562219142914,0.0,0.0109351919963955,3033,8.8,0.67
165,브니엘네이처,0.019157275557518,0.0,0.0,0.0,0.6365056037902832,0.3393346965312958,0.287914514541626,0.4825212657451629,0.0,0.0,0.0,0.1198906302452087,0.1055736616253852,4019,452.6,0.4
166,선진엔지니어링종합건축사사무소,0.0,0.1593065857887268,0.4349011480808258,0.0,0.0,0.4032666087150574,0.0636371746659278,0.0,0.1576615273952484,0.5031607151031494,0.2421265244483947,0.0,0.0318455547094345,5842,726.1,0.15
167,수성엔지니어링,0.1562888771295547,0.2841664850711822,0.1306960582733154,0.2629998624324798,0.0,0.1559076011180877,0.087040901184082,0.0,0.3849912881851196,0.1774571239948272,0.3490612208843231,0.0,0.0,4654,14.0,0.47
168,동일기술공사,0.0,0.0,0.744661271572113,0.0,0.2509972155094147,0.0,0.429169625043869,0.0,0.0,0.4292971491813659,0.0380235314369201,0.0,0.101596713066101,5603,837.5,0.18
169,존스랑라살,0.0,0.0,0.0,0.8725541234016418,0.125171348452568,0.0,0.0,0.1544263362884521,0.2729166746139526,0.0,0.0,0.393705815076828,0.170828640460968,4924,485.5,0.25
170,케이지엔지니어링종합건축사사무소,0.0462585128843784,0.5835257768630981,0.0,0.1472768485546112,0.0,0.2203372716903686,0.0401832908391952,0.0,0.0,0.2687544822692871,0.3861686885356903,0.0,0.3036383688449859,5973,1139.8,0.22
171,지에스네오텍,0.3117933869361877,0.117090031504631,0.2806524634361267,0.0555899627506732,0.0454510264098644,0.1894231736660003,0.4116801619529724,0.0,0.0686970353126525,0.2449674159288406,0.0,0.0,0.2717065215110779,6032,4544.2,0.24
172,존슨콘트롤즈인터내셔널코리아,0.0730887576937675,0.0,0.3222450613975525,0.4393576681613922,0.1632024347782135,0.0,0.0309744775295257,0.0663766637444496,0.3117676973342895,0.0,0.5475695729255676,0.0,0.0418696776032447,5476,1553.1,0.18
173,제일건설,0.0534246861934661,0.3146497011184692,0.3449940085411072,0.0,0.2857574820518493,0.0,0.3439881801605224,0.539579451084137,0.0,0.0,0.0,0.0,0.1147491186857223,6032,1300.0,0.3
174,정림건축종합건축사사무소,0.191748559474945,0.0,0.1078846380114555,0.6691383123397827,0.0,0.0293024685233831,0.0,0.0,0.1084659248590469,0.0,0.8874343633651733,0.0,0.0,5558,1266.0,0.62
175,디엘건설,0.0971536487340927,0.5365692377090454,0.3191383481025696,0.0449227578938007,0.0,0.0,0.1608954966068267,0.3483752608299255,0.0,0.0,0.4871417880058288,0.0,0.0,2448,6.5,0.27
176,듀어코리아,0.1246893554925918,0.0,0.0,0.5623741745948792,0.3071264624595642,0.0,0.0,0.6700621843338013,0.1840352267026901,0.0,0.1088514402508735,0.0328286401927471,0.0,6032,920.3,0.17
177,금성백조주택,0.2034447342157364,0.3519017696380615,0.0,0.0,0.4356288611888885,0.0,0.0,0.0,0.1183565855026245,0.0,0.871391236782074,0.0,0.0,6032,4775.0,0.58
178,대혜건축,0.0,0.298988789319992,0.0,0.4040312767028808,0.1672438234090805,0.1276044696569442,0.1649959087371826,0.1095523461699485,0.2559413909912109,0.0,0.0263324845582246,0.0,0.441861480474472,4835,1466.8,0.6
179,제일엔지니어링종합건축사사무소,0.341992437839508,0.0,0.1711531579494476,0.0392078831791877,0.2033204138278961,0.2425959408283233,0.0158856492489576,0.0,0.0349579527974128,0.0,0.0393493697047233,0.0,0.9076758623123168,5666,854.1,0.29
180,포스코플랜텍,0.2747153639793396,0.4761943221092224,0.0,0.0976975262165069,0.0645851269364357,0.0857071354985237,0.4596899747848511,0.4554062783718109,0.0811752527952194,0.0,0.0,0.0,0.0,6697,3393.6,0.13
181,한방유비스,0.1290750503540039,0.3009371161460876,0.1819082349538803,0.2264465242624282,0.0,0.1586789339780807,0.1934296041727066,0.0,0.4655046164989471,0.2193961292505264,0.0370231121778488,0.0,0.0837236121296882,4042,191.2,0.22
182,은민에스엔디,0.0,0.1177516803145408,0.0,0.2283332347869873,0.5256509780883789,0.1267191767692566,0.4689480662345886,0.0467586852610111,0.045097030699253,0.0,0.0,0.0,0.4362126290798187,5061,1647.1,0.29
183,경호엔지니어링종합건축사사무소,0.0,0.9456796050071716,0.0,0.0,0.0,0.0508471690118312,0.3448618650436401,0.0,0.0,0.0418472439050674,0.1362914592027664,0.0,0.4755041301250458,5842,764.7,0.24
184,대우조선해양건설,0.0,0.0,0.2884797155857086,0.0688153281807899,0.6123314499855042,0.0280798505991697,0.0,0.1913353353738784,0.0,0.0,0.7142950892448425,0.0,0.0918628573417663,6032,3402.0,1.24
185,계선,0.0,0.0,0.0,0.5953686237335205,0.0,0.397958904504776,0.1439913958311081,0.0,0.7676076292991638,0.0,0.0846976265311241,0.0,0.0,4512,879.6,0.37
186,두양건축,0.0,0.4076543748378753,0.0469115450978279,0.308288425207138,0.2349423468112945,0.0,0.5164358615875244,0.0268734600394964,0.0952292457222938,0.1349998116493225,0.0589700303971767,0.0,0.1668729186058044,4476,1441.5,1.69
187,두원이에프씨,0.0,0.32024085521698,0.0,0.0,0.6692591905593872,0.0,0.0,0.5383603572845459,0.0,0.0,0.0,0.0,0.4532021284103393,4335,1432.1,0.75
188,행림종합건축사사무소,0.0366593301296234,0.1981163024902343,0.0,0.0,0.0597623139619827,0.7028701305389404,0.2034727036952972,0.0,0.0176157690584659,0.03862139955163,0.3095283210277557,0.0,0.4292429685592651,4706,763.3,0.24
189,한미글로벌건축사사무소,0.3878961503505707,0.0127572435885667,0.0507582202553749,0.3974395990371704,0.0864305794239044,0.0647182539105415,0.1817857176065445,0.3443793058395386,0.2959513068199157,0.0,0.1754922568798065,0.0,0.0,8151,1392.3,0.3
190,건일엠이씨,0.0,0.0,0.0,0.0,0.6345388293266296,0.360272616147995,0.0,0.0,0.0,0.0,0.0,0.0,0.9967124462127686,4410,156.5,0.38
191,간삼건축종합건축사사무소,0.405195415019989,0.0,0.0,0.2235417664051056,0.1472691744565963,0.2213605046272277,0.0,0.155551940202713,0.4381939470767975,0.0692846998572349,0.3340792655944824,0.0,0.0,5605,1162.4,0.18
192,이웨이,0.0,0.1978421807289123,0.0,0.5648384094238281,0.0,0.2348656058311462,0.0,0.0,0.0552825331687927,0.0,0.0,0.0,0.9428438544273376,3489,399.8,0.75
193,서해종합건설,0.0297966375946998,0.4149300754070282,0.0524313859641552,0.3502233326435089,0.1521932780742645,0.0,0.0947930589318275,0.1845769882202148,0.0393035449087619,0.1059545055031776,0.4100211262702942,0.0,0.165044754743576,4843,90.4,0.13
194,대우산업개발,0.0,0.0792312771081924,0.7201036810874939,0.0199585389345884,0.1786672174930572,0.0,0.081758365035057,0.0,0.1171792075037956,0.0,0.7983970642089844,0.0,0.0,6907,5236.9,2.67
195,삼원에스앤디,0.0,0.2255085110664367,0.0,0.3822376728057861,0.385603666305542,0.0,0.1539409160614013,0.5636712312698364,0.2699930965900421,0.0,0.0,0.0,0.0,4680,1361.7,0.77
196,타워피엠씨,0.224150076508522,0.0,0.0,0.0,0.7693066596984863,0.0,0.0,0.2571500837802887,0.0,0.0271272026002407,0.0,0.2034963220357895,0.5089662075042725,3605,1103.7,0.71
197,동일인테리어,0.2336448431015014,0.3362705707550049,0.028682418167591,0.2356472462415695,0.1638384461402893,0.0,0.0129233114421367,0.182423934340477,0.0969498977065086,0.0,0.0,0.0949082300066948,0.611000657081604,4529,1175.1,0.62
198,신보,0.0,0.5214560031890869,0.0647736266255378,0.0,0.4088660776615143,0.0,0.0,0.4611062705516815,0.0,0.0,0.0,0.0,0.5313125848770142,4450,256.2,0.25
199,동광제약,0.0,0.8810002207756042,0.0,0.0,0.1147851347923278,0.0,0.6207449436187744,0.0,0.0,0.0,0.0506439954042434,0.3250680863857269,0.0,5563,1557.0,0.14
200,서울데이타통신,0.0,0.0,0.0,0.0,0.9874383807182312,0.0,0.0,0.3134495317935943,0.0,0.1124026551842689,0.0,0.0,0.5681666731834412,3446,100.2,0.18
201,세아네트웍스,0.0,0.0,0.0,0.0,0.0,0.9910548329353333,0.0,0.0,0.0313362516462802,0.0,0.3945046365261078,0.0,0.5725291967391968,5415,606.4,0.26
202,엠에이피한터인종합건축사사무소,0.289686769247055,0.0,0.0,0.0,0.0987563952803611,0.605613648891449,0.0128747215494513,0.0,0.1107162833213806,0.2731971442699432,0.0,0.0,0.5993329882621765,4460,403.3,0.26
203,성창이엔씨,0.8320723176002502,0.0336167737841606,0.0335243344306945,0.0338468439877033,0.0334567204117774,0.033483050763607,0.0239371266216039,0.0239188857376575,0.0238740965723991,0.0238676108419895,0.856622040271759,0.0238937027752399,0.0238865464925766,5269,1889.0,0.36
204,쿠팡,0.0136502888053655,0.0166846066713333,0.0,0.8111642003059387,0.1326267570257187,0.0257628634572029,0.0,0.2714765667915344,0.5294187664985657,0.0,0.0116151524707674,0.0411645509302616,0.1365012973546981,5035,20400.0,1.09
205,씨제이올리브영,0.0,0.0,0.048542320728302,0.3990632593631744,0.3093267381191253,0.242790088057518,0.0,0.0677403733134269,0.1940299421548843,0.0,0.0,0.706257164478302,0.0228136107325553,1503,2100.0,1.38
206,에프알엘코리아,0.0,0.0,0.0,0.6549034118652344,0.3227256238460541,0.0212936531752347,0.0,0.0386131219565868,0.0968311131000518,0.0,0.0,0.6167377829551697,0.2470193356275558,3139,5824.1,1.34
207,이마트,0.0825931280851364,0.0,0.1395652741193771,0.0427604354918003,0.3892062306404114,0.3457584083080292,0.4190108776092529,0.2551344633102417,0.0,0.0,0.0,0.287367969751358,0.0333734154701232,4573,15100.0,0.23
208,한국철도공사,0.6229597330093384,0.0,0.0,0.0,0.3768055737018585,0.0,0.0863151773810386,0.7486020922660828,0.0,0.0,0.0,0.1630377024412155,0.0,6720,5100.0,0.09
209,홈플러스,0.1564638763666153,0.0,0.0,0.1422270238399505,0.411571741104126,0.2818024158477783,0.3023082315921783,0.2399475574493408,0.0109508279711008,0.0101985735818743,0.1631125211715698,0.2013577967882156,0.0721244886517524,3773,7000.0,0.22
210,비지에프리테일,0.1016941145062446,0.1720410287380218,0.0872109532356262,0.4579582214355469,0.1487147212028503,0.0323809720575809,0.1695898473262787,0.0176785942167043,0.0692152380943298,0.0,0.2692827880382538,0.4740464389324188,0.0,5162,6800.0,0.51
211,씨제이대한통운,0.0100518567487597,0.0,0.168997049331665,0.7649708986282349,0.0,0.0555978938937187,0.2394866645336151,0.3486028015613556,0.0947372466325759,0.0,0.1704329401254654,0.1302350759506225,0.0164252202957868,6926,7700.0,0.09
212,현대백화점,0.1581271290779113,0.1497638076543808,0.2756812274456024,0.0996665880084037,0.1742473691701889,0.1425138562917709,0.1668747365474701,0.0750590711832046,0.059328231960535,0.0,0.1056823134422302,0.5552916526794434,0.0376482643187046,6564,1500.0,0.35
213,코리아세븐,0.0288127455860376,0.0,0.215994119644165,0.3956755399703979,0.3344632089138031,0.0223892703652381,0.4009979367256164,0.0,0.0288331974297761,0.0,0.1877906918525695,0.3274921178817749,0.0518229082226753,3628,4300.0,1.03
214,교원,0.2607821524143219,0.0,0.0411461926996707,0.146514281630516,0.0159838199615478,0.5354505181312561,0.0334509685635566,0.0547139570116996,0.1836226284503936,0.0857169404625892,0.532772421836853,0.0281194001436233,0.0816036611795425,2376,4493.3,1.3
215,이랜드리테일,0.3151041865348816,0.0,0.1682852804660797,0.2146649062633514,0.2722329497337341,0.0292806159704923,0.0389877296984195,0.0,0.0949253067374229,0.0,0.5788058638572693,0.1639558672904968,0.1188598647713661,4789,1700.0,1.12
216,대한항공,0.4710036814212799,0.0,0.0200484115630388,0.4676955342292785,0.0403918698430061,0.0,0.4595657289028168,0.1865707635879516,0.0557806603610515,0.0,0.2070490419864654,0.0899982377886772,0.0,8740,8800.0,0.11
217,자라리테일코리아,0.0,0.0,0.014193738810718,0.5153764486312866,0.3657676875591278,0.1041723042726516,0.0,0.0,0.1510663777589798,0.0,0.0,0.5204492211341858,0.3272753655910492,2731,3055.7,1.48
218,아성다이소,0.0696357935667038,0.6346977353096008,0.014632225036621,0.0369498468935489,0.0495693087577819,0.1945150345563888,0.088800348341465,0.0,0.0912592932581901,0.0,0.2286323010921478,0.2810052335262298,0.3060941994190216,3353,2600.0,0.5
219,롯데하이마트,0.134454533457756,0.0,0.2949890196323395,0.176615297794342,0.3095726668834686,0.0841441303491592,0.0140342554077506,0.0546671785414218,0.0,0.0,0.6367307305335999,0.2894294559955597,0.0,5514,3900.0,0.24
220,하이프라자,0.0,0.0,0.3731326460838318,0.084016166627407,0.5418756008148193,0.0,0.1048973798751831,0.0,0.0,0.0,0.246295154094696,0.6348239779472351,0.0133542101830244,6082,3000.0,0.11
221,에어코리아,0.0253033563494682,0.0,0.0,0.0,0.9247937202453612,0.0484300218522548,0.0,0.1576126515865326,0.0,0.0,0.0,0.0949565097689628,0.741236686706543,4281,35.8,0.64
222,이디야,0.0,0.2454884648323059,0.0,0.0,0.0,0.7527885437011719,0.0114149190485477,0.0718153044581413,0.0187957696616649,0.0,0.7915804386138916,0.1056136563420295,0.0,4098,2433.5,0.53
